name	creation_timestamp	last_push_timestamp	time_between_creation_and_last_push	time_since_creation	time_since_last_push	stargazers_count	watch_count	subscriber_count	open_issues	fork	forks_count	network_count	contributors	contributions	cont_per_0	cont_per_1	cont_per_2	cont_per_3	cont_per_4	cont_per_5	cont_per_6	cont_per_7	cont_per_8	cont_per_9
BlackBox-Kernel/blackbox_sprout_lp	1433584787	1447498680	13913893	255095305	241181412	2	0	0	0	0	1	1	100	112303	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
BlackBox-Kernel/blackbox_sprout_mm	1463228457	1463657375	428918	225451635	225022717	12	0	0	0	0	30	30	100	112219	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
BlackBox-Kernel/blackbox_tomato_lp	1433659034	1433849287	190253	255021058	254830805	0	0	0	0	0	0	0	100	112115	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
blacktigersoftware/hummingboard-cuboxi-kernel	1408108825	1408124637	15812	280571267	280555455	1	0	0	0	0	0	0	100	80763	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
blainesch/homebrew-cask	1486754799	1486931003	176204	201925293	201749089	0	0	0	0	1	0	10286	100	44758	0.31	0.26	0.1	0.04	0.04	0.04	0.01	0.01	0.01	0.01
BlakeWilliams/rails	1541109077	1678468778	137359701	147571015	10211314	0	0	0	1	1	0	21204	100	64583	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.03	0.02	0.02
Blakez/ParanoidKANGdroid-Kernel	1361643200	1368415639	6772439	327036892	320264453	0	0	0	0	0	0	0	100	80937	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
blankenberg/bioconda-recipes	1459781501	1649439723	189658222	228898591	39240369	0	0	0	0	1	0	2658	100	28405	0.29	0.11	0.05	0.04	0.04	0.04	0.03	0.02	0.02	0.02
blastagator/LGG2_Kernel	1438699956	1489441358	50741402	249980136	199238734	2	0	0	0	1	0	29	100	92418	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
blastagator/LGG2_TWRP_Kernel	1455159887	1486077455	30917568	233520205	202602637	0	0	0	0	0	0	0	100	92416	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
BlazeDevs/android_kernel_samsung_msm8660-common	1434053667	1436463416	2409749	254626425	252216676	2	0	0	0	1	0	156	100	81151	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
Blechd0se/grouper_kernel	1385654380	1402183550	16529170	303025712	286496542	1	0	0	0	0	0	0	100	83074	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
Blechd0se/kernel-moto-g	1394301365	1439151163	44849798	294378727	249528929	8	0	0	1	0	15	15	100	93240	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Blechd0se/mako_kernel	1417989571	1441924167	23934596	270690521	246755925	1	0	0	0	0	0	0	100	92078	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Blefish/android_kernel_qcom_msm7x30	1442996299	1442996532	233	245683793	245683560	2	0	0	0	1	1	4	100	112319	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
bleib1dj/boto	1443041278	1443043657	2379	245638814	245636435	0	0	0	0	1	0	2328	100	4083	0.26	0.16	0.12	0.09	0.05	0.03	0.03	0.02	0.02	0.01
bleuchtang/docker	1429087694	1429097337	9643	259592398	259582755	0	0	0	0	1	0	18758	100	9419	0.16	0.13	0.07	0.07	0.06	0.05	0.05	0.04	0.04	0.03
blink1073/scikit-image	1344130290	1486734770	142604480	344549802	201945322	0	0	0	0	1	0	2164	100	6520	0.23	0.21	0.1	0.07	0.04	0.04	0.03	0.03	0.03	0.02
blitzmohit/dragonboard-rtlinux-3.4	1414181749	1414174048	-7701	274498343	274506044	1	0	0	0	0	2	2	100	92370	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
blizznets/jsonschema2pojo	1449061652	1449134561	72909	239618440	239545531	0	0	0	0	1	0	1626	30	572	0.87	0.04	0.02	0.01	0.01	0.0	0.0	0.0	0.0	0.0
blizzz/pyocclient	1417120559	1512682885	95562326	271559533	175997207	0	0	0	0	1	1	107	17	172	0.27	0.24	0.18	0.06	0.06	0.05	0.03	0.02	0.02	0.02
blocher/timber	1440020666	1440021071	405	248659426	248659021	0	0	0	0	1	0	503	51	1526	0.88	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.0	0.0
blogabe/homebrew-cask	1555628981	1679317035	123688054	133051111	9363057	0	0	0	5	1	0	10286	100	102875	0.14	0.14	0.13	0.06	0.05	0.05	0.04	0.03	0.03	0.02
blondegeek/pymatgen	1388709284	1562103674	173394390	299970808	126576418	0	0	0	0	1	1	740	100	14215	0.41	0.1	0.08	0.04	0.03	0.03	0.02	0.02	0.02	0.02
blowekamp/ITK	1280859377	1686933960	406074583	407820715	1746132	2	0	0	0	1	1	615	100	29676	0.19	0.15	0.11	0.09	0.07	0.07	0.04	0.03	0.02	0.02
blowekamp/SimpleITK	1289576037	1688567071	398991034	399104055	113021	3	0	0	0	1	1	191	44	8335	0.83	0.05	0.03	0.03	0.02	0.01	0.01	0.0	0.0	0.0
blowekamp/staged-recipes	1468557911	1568914471	100356560	220122181	119765621	0	0	0	0	1	0	4080	100	9152	0.14	0.12	0.08	0.06	0.04	0.02	0.02	0.02	0.02	0.02
blublud/networkx	1439350881	1493841563	54490682	249329211	194838529	0	0	0	0	1	0	2947	97	3971	0.56	0.1	0.07	0.07	0.04	0.02	0.01	0.01	0.01	0.01
bluca/osc	1439422869	1499517100	60094231	249257223	189162992	0	0	0	0	1	0	172	53	2115	0.43	0.28	0.08	0.04	0.03	0.03	0.02	0.02	0.02	0.01
blue236/linux	1438243184	1437839399	-403785	250436908	250840693	0	0	0	0	1	0	48606	100	80980	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
blue236/linux-1	1439454296	1439421348	-32948	249225796	249258744	0	0	0	0	1	0	4558	100	147479	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
blue42u/swift-t	1496426434	1497848804	1422370	192253658	190831288	0	0	0	0	1	0	22	13	8262	0.53	0.46	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
blueboxgroup/cinder	1422467059	1447111252	24644193	266213033	241568840	0	0	0	0	1	0	919	100	1495	0.17	0.08	0.05	0.04	0.04	0.03	0.03	0.03	0.02	0.02
blueboxgroup/nova	1386004910	1459188390	73183480	302675182	229491702	0	0	0	0	1	1	2546	100	12556	0.14	0.05	0.04	0.04	0.04	0.04	0.03	0.03	0.03	0.03
BlueBrain/ITK	1438942396	1461683059	22740663	249737696	226997033	0	0	0	0	1	0	614	100	25078	0.22	0.13	0.1	0.08	0.06	0.05	0.04	0.04	0.03	0.03
bluecherrydvr/linux	1418850421	1477146016	58295595	269829671	211534076	0	0	0	8	1	2	48606	100	172998	0.1	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.02
bluechiptechnology/linux-bctrx3	1449588634	1460621007	11032373	239091458	228059085	1	0	0	0	0	2	2	100	124650	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
bluekylin/libzmq	1403086885	1408334280	5247395	285593207	280345812	0	0	0	0	0	0	0	100	2412	0.28	0.25	0.11	0.08	0.07	0.04	0.02	0.01	0.01	0.01
BlueLover-zm/prd	1414251120	1412609860	-1641260	274428972	276070232	0	0	0	0	1	0	17	100	134132	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
bluemutedwisdom/flashrom	1357435194	1356865868	-569326	331244898	331814224	0	0	0	0	0	0	0	74	1193	0.4	0.17	0.13	0.05	0.04	0.02	0.02	0.01	0.01	0.01
Blueprint-Marketing/cdnjs	1418070974	1418055036	-15938	270609118	270625056	1	0	0	0	1	0	4562	100	6284	0.3	0.21	0.15	0.07	0.05	0.01	0.01	0.01	0.01	0.01
bluesea16/git-p3	1412480544	1412482473	1929	276199548	276197619	0	0	0	0	0	0	0	100	809	0.26	0.15	0.13	0.04	0.02	0.02	0.02	0.01	0.01	0.01
blueshiftlabs/eecs598	1354482005	1354483270	1265	334198087	334196822	0	0	0	0	0	0	0	100	85970	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
bluesky/bluesky	1433271018	1688574776	255303758	255409074	105316	110	0	0	170	0	71	71	42	4448	0.47	0.28	0.05	0.03	0.02	0.02	0.02	0.01	0.01	0.01
bluesky/databroker	1443475684	1688576496	245100812	245204408	103596	29	0	0	140	0	38	38	32	5361	0.41	0.26	0.12	0.08	0.03	0.02	0.01	0.01	0.01	0.01
bluesky/ophyd	1415215201	1688467314	273252113	273464891	212778	37	0	0	170	0	70	70	46	3384	0.26	0.21	0.2	0.04	0.04	0.03	0.02	0.02	0.02	0.02
blueskycoco/sam	1364779436	1366017749	1238313	323900656	322662343	0	0	0	0	0	0	0	100	81341	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
BlurOS/android_kernel_pantech_msm8x74	1476119874	1487188438	11068564	212560218	201491654	0	0	0	0	0	7	7	100	92407	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
bmabey/staged-recipes	1483984890	1485212698	1227808	204695202	203467394	0	0	0	0	1	0	4080	100	7200	0.16	0.11	0.08	0.07	0.04	0.02	0.02	0.02	0.02	0.02
bmc08gt/kernel_samsung_exynos7420	1428931855	1473298135	44366280	259748237	215381957	4	0	0	0	0	11	11	100	112124	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
bmcage/odes	1314796956	1688101550	373304594	373883136	578542	114	0	0	24	0	37	37	12	493	0.48	0.23	0.22	0.01	0.01	0.01	0.01	0.01	0.0	0.0
bmerry/casacore	1448780088	1558099261	109319173	239900004	130580831	0	0	0	0	1	0	88	56	11127	0.45	0.2	0.08	0.06	0.03	0.03	0.02	0.02	0.02	0.01
bmjen/puppetlabs-apache	1429040389	1578169997	149129608	259639703	110510095	0	0	0	1	1	0	1085	100	1863	0.26	0.13	0.11	0.05	0.04	0.04	0.04	0.02	0.02	0.01
bmjen/puppetlabs-lvm	1430176542	1483646974	53470432	258503550	205033118	0	0	0	0	1	0	269	43	121	0.17	0.11	0.06	0.06	0.05	0.04	0.03	0.03	0.02	0.02
bmjen/puppetlabs-ntp	1429118468	1522789062	93670594	259561624	165891030	0	0	0	1	1	0	328	88	518	0.17	0.14	0.1	0.07	0.06	0.05	0.04	0.03	0.03	0.02
BMJHayward/numpy	1422786968	1433502285	10715317	265893124	255177807	0	0	0	0	1	0	8285	100	11860	0.18	0.17	0.13	0.09	0.06	0.06	0.05	0.04	0.03	0.02
bmorris3/numpy	1439332268	1439327737	-4531	249347824	249352355	0	0	0	0	1	0	8288	100	12406	0.18	0.17	0.12	0.09	0.06	0.05	0.05	0.03	0.03	0.02
bmwiedemann/osc	1424504977	1647337213	222832236	264175115	41342879	0	0	0	0	1	0	172	80	2678	0.44	0.25	0.07	0.05	0.03	0.02	0.02	0.02	0.02	0.01
bndmag/linux	1440186368	1440181827	-4541	248493724	248498265	0	0	0	0	1	0	48605	100	151187	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
BNLIF/rat-pac	1645654047	1655411593	9757546	43026045	33268499	0	0	0	0	0	0	0	24	693	0.32	0.18	0.16	0.07	0.07	0.05	0.03	0.02	0.02	0.01
BNLIF/wire-cell	1426474943	1685889186	259414243	262205149	2790906	5	0	0	0	0	5	5	11	3238	0.92	0.05	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0
bo0ts/yasnippet-snippets	1387988561	1448460882	60472321	300691531	240219210	0	0	0	0	1	0	452	43	389	0.74	0.03	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01
BobbyRyterski/knife-openstack	1442842965	1443743019	900054	245837127	244937073	0	0	0	0	1	0	103	28	459	0.42	0.23	0.11	0.07	0.03	0.03	0.02	0.01	0.01	0.01
bobcmartin/linux4sam	1409846929	1409848123	1194	278833163	278831969	0	0	0	0	0	0	0	100	111396	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
bobrik/docker	1405157979	1455012061	49854082	283522113	233668031	0	0	0	0	1	0	18758	100	8132	0.18	0.15	0.08	0.07	0.05	0.05	0.04	0.04	0.04	0.03
BobZmotion/android_kernel_sony_msm8974	1404050193	1441468572	37418379	284629899	247211520	1	0	0	0	1	0	123	100	92370	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
boecko/homebrew-cask	1386147044	1477082663	90935619	302533048	211597429	0	0	0	0	1	0	10286	100	42243	0.33	0.27	0.1	0.04	0.04	0.04	0.02	0.01	0.01	0.01
boegel/easybuild	1352286247	1685227460	332941213	336393845	3452632	1	0	0	0	1	1	140	50	2150	0.71	0.09	0.05	0.03	0.01	0.01	0.01	0.01	0.01	0.01
boegel/easybuild-easyblocks	1350399463	1688629380	338229917	338280629	50712	0	0	0	0	1	1	253	100	9712	0.62	0.05	0.04	0.03	0.02	0.02	0.02	0.01	0.01	0.01
boegel/easybuild-easyconfigs	1350399435	1688582505	338183070	338280657	97587	1	0	0	0	1	1	649	100	42918	0.44	0.04	0.04	0.04	0.03	0.03	0.03	0.03	0.02	0.02
boegel/easybuild-framework	1335276966	1688553332	353276366	353403126	126760	2	0	0	0	1	2	194	98	13997	0.7	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.01	0.01
Bogdacutu/android_kernel_nvidia_shieldtablet	1461062406	1461303006	240600	227617686	227377086	0	0	0	0	1	0	19	100	112836	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
bogdangrigg/docker	1447540975	1447541650	675	241139117	241138442	0	0	0	0	1	0	18758	100	12969	0.11	0.1	0.08	0.07	0.06	0.05	0.04	0.04	0.04	0.03
bogdanvlviv/rails	1458935642	1662454523	203518881	229744450	26225569	1	0	0	0	1	1	21207	100	61522	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.03	0.02	0.02
boite/docker	1440120021	1440121775	1754	248560071	248558317	0	0	0	0	1	0	18758	100	11353	0.13	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.04	0.04
bokeh/bokeh	1332776401	1688635839	355859438	355903691	44253	17726	0	0	750	0	4109	4109	100	16095	0.42	0.18	0.07	0.04	0.04	0.03	0.03	0.02	0.02	0.02
bollwyvl/cdnjs	1397607770	1400334629	2726859	291072322	288345463	0	0	0	0	1	0	4562	100	3934	0.28	0.25	0.11	0.05	0.02	0.01	0.01	0.01	0.01	0.01
bombela/backward-cpp	1361087442	1688256906	327169464	327592650	423186	3156	0	0	82	0	428	428	67	325	0.5	0.05	0.04	0.02	0.02	0.02	0.02	0.02	0.02	0.02
Bombenleger/homebrew-cask	1422196199	1475076495	52880296	266483893	213603597	0	0	0	0	1	0	10288	100	39545	0.35	0.28	0.08	0.04	0.04	0.04	0.02	0.02	0.01	0.01
bonczj/moby-json-file-logger	1493396405	1506435936	13039531	195283687	182244156	0	0	0	0	1	0	18758	100	22186	0.09	0.08	0.06	0.06	0.06	0.06	0.04	0.04	0.04	0.03
bonekost/wicked_pdf	1439295042	1654522404	215227362	249385050	34157688	0	0	0	0	1	0	625	100	792	0.61	0.04	0.03	0.02	0.02	0.01	0.01	0.01	0.01	0.01
boneskull/cdnjs	1468629325	1468626427	-2898	220050767	220053665	0	0	0	0	1	0	4562	100	22278	0.61	0.14	0.06	0.04	0.02	0.02	0.01	0.01	0.01	0.01
bonezuk/linux	1450283238	1463459589	13176351	238396854	225220503	0	0	0	0	1	0	4558	100	147804	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
BoniGauglitz/gitignore	1440965315	1440887725	-77590	247714777	247792367	0	0	0	0	1	0	84177	100	992	0.33	0.12	0.1	0.04	0.03	0.02	0.02	0.01	0.01	0.01
BoostPop/kernel_lge_hammerhead	1418203870	1432754222	14550352	270476222	255925870	0	0	0	0	1	0	387	100	92455	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
bootc/linux	1328137237	1351456473	23319236	360542855	337223619	45	0	0	2	1	12	48605	100	93176	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
bootcdn/cdnjs	1425316832	1456836757	31519925	263363260	231843335	12	0	0	0	1	3	4562	100	21973	0.52	0.14	0.06	0.05	0.04	0.02	0.02	0.02	0.01	0.01
booyaa/docker	1440596761	1440596689	-72	248083331	248083403	0	0	0	0	1	0	18758	100	11447	0.13	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.04	0.04
Borkata/adam-nv-3.1	1331843863	1331910949	67086	356836229	356769143	1	0	0	0	0	0	0	100	82933	0.09	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.02
Borkata/android-tegra-nv-3.1.10-rel-15r7	1343649272	1397898542	54249270	345030820	290781550	3	0	0	0	0	5	5	100	83113	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
BorqsIndia/polaris-kernel	1443522407	1448606889	5084482	245157685	240073203	0	0	0	0	0	0	0	100	112396	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
bosr/homebrew-cask	1442135021	1538813496	96678475	246545071	149866596	0	0	0	0	1	0	10286	100	56278	0.25	0.22	0.1	0.05	0.03	0.03	0.03	0.03	0.03	0.02
bossino/dra-kernel	1419470777	1419470777	0	269209315	269209315	1	0	0	0	0	1	1	100	105051	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
boucher/docker	1428264595	1512431479	84166884	260415497	176248613	36	0	0	7	1	17	18758	100	10051	0.15	0.13	0.07	0.06	0.06	0.06	0.04	0.04	0.04	0.03
boulzordev/android_kernel_motorola_msm8916	1442009652	1447274279	5264627	246670440	241405813	0	0	0	0	1	1	51	100	112424	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
boutproject/BOUT-2.0	1377808504	1379691906	1883402	310871588	308988186	3	0	0	0	0	5	5	13	830	0.88	0.03	0.02	0.02	0.02	0.01	0.01	0.0	0.0	0.0
boutproject/BOUT-dev	1378990675	1688336068	309345393	309689417	344024	143	0	0	217	0	82	82	44	13132	0.34	0.22	0.13	0.13	0.09	0.02	0.02	0.02	0.01	0.0
bow/bioconda-recipes	1468917680	1532514161	63596481	219762412	156165931	0	0	0	0	1	0	2659	100	15769	0.19	0.08	0.08	0.07	0.05	0.04	0.04	0.03	0.02	0.02
boydj/homebrew-cask	1443624712	1443624846	134	245055380	245055246	0	0	0	0	1	0	10286	100	32405	0.43	0.25	0.07	0.05	0.04	0.02	0.02	0.02	0.01	0.01
boype/kernel_tuna_jb42	1358586824	1374498618	15911794	330093268	314181474	1	0	0	0	0	3	3	100	80951	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
boype/kernel_tuna_jb43	1375009438	1390137394	15127956	313670654	298542698	5	0	0	0	0	6	6	100	81161	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
boype/kernel_tuna_kk44	1387794375	1419598010	31803635	300885717	269082082	7	0	0	0	0	8	8	100	81175	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
bpasero/gitignore	1441006561	1515737210	74730649	247673531	172942882	1	0	0	0	1	2	84172	100	992	0.33	0.12	0.1	0.04	0.03	0.02	0.02	0.01	0.01	0.01
bpbp-boop/gitignore	1442359717	1442303333	-56384	246320375	246376759	0	0	0	0	1	0	84172	100	995	0.33	0.12	0.1	0.04	0.03	0.02	0.02	0.01	0.01	0.01
bpradipt/docker	1421251678	1449725756	28474078	267428414	238954336	0	0	0	0	1	1	18758	100	11706	0.13	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.04	0.04
bpushed/project-open-data.github.io	1413988219	1442941941	28953722	274691873	245738151	0	0	0	0	1	0	624	41	327	0.4	0.12	0.1	0.07	0.03	0.03	0.02	0.02	0.02	0.02
bpzhang/jenkins	1439178481	1493970633	54792152	249501611	194709459	0	0	0	0	1	0	8167	100	14720	0.38	0.2	0.05	0.04	0.04	0.03	0.03	0.02	0.02	0.02
bq/aquaris-E5-4G	1421749275	1498464989	76715714	266930817	190215103	5	0	0	0	0	5	5	100	112124	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
bq/linux-e60622	1424884695	1425027494	142799	263795397	263652598	2	0	0	0	0	1	1	100	88481	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
bq-dev/android_kernel_bq_common	1464280137	1481148755	16868618	224399955	207531337	1	0	0	0	0	4	4	100	112128	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
bq-dev/android_kernel_bq_msm8976	1473086053	1505919608	32833555	215594039	182760484	2	0	0	0	0	0	0	100	112494	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
bq-xiao/docker	1439289855	1439288635	-1220	249390237	249391457	0	0	0	0	1	0	18758	100	11233	0.13	0.11	0.07	0.07	0.06	0.06	0.04	0.04	0.04	0.04
bq-xiao/docs	1440644044	1440624625	-19419	248036048	248055467	0	0	0	0	1	0	548	100	1069	0.57	0.06	0.05	0.03	0.02	0.02	0.02	0.02	0.02	0.01
bra1nb3am3r/libusb	1440282707	1438757592	-1525115	248397385	249922500	0	0	0	0	1	0	1765	70	605	0.25	0.22	0.13	0.12	0.06	0.03	0.03	0.01	0.01	0.01
bradens/cdnjs	1398109380	1398087071	-22309	290570712	290593021	0	0	0	0	1	0	4562	100	3643	0.27	0.26	0.12	0.04	0.01	0.01	0.01	0.01	0.01	0.01
bradfa/linux	1329075280	1484685295	155610015	359604812	203994797	0	0	0	0	1	0	48604	100	181776	0.1	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.02
bradgearon/ChurchCRM	1478484638	1492283762	13799124	210195454	196396330	1	0	0	0	1	0	370	23	3167	0.57	0.37	0.02	0.01	0.01	0.01	0.01	0.0	0.0	0.0
bradleypj823/gitignore	1439332898	1439311764	-21134	249347194	249368328	0	0	0	0	1	0	84172	100	988	0.33	0.12	0.1	0.03	0.03	0.02	0.02	0.01	0.01	0.01
bradleypriest/rails	1389146574	1615230327	226083753	299533518	73449765	0	0	0	0	1	0	21207	100	61044	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.03	0.02	0.02
bradparks/ChaiScript__cplusplus_scripting_language	1437051002	1436661397	-389605	251629090	252018695	0	0	0	0	1	0	341	15	1452	0.78	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bragma/cdnjs	1425982517	1425953848	-28669	262697575	262726244	0	0	0	0	1	0	4562	100	8000	0.41	0.17	0.12	0.06	0.04	0.04	0.01	0.01	0.01	0.01
brahmaroutu/docker	1410499022	1470792551	60293529	278181070	217887541	2	0	0	0	1	0	18758	100	18172	0.08	0.07	0.07	0.07	0.06	0.05	0.04	0.04	0.04	0.04
Brainiarc7/XenGT-Preview-kernel	1421224083	1420704945	-519138	267456009	267975147	0	0	0	0	1	0	14	100	134163	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
BRAINSia/ITK	1382707569	1665590054	282882485	305972523	23090038	0	0	0	0	1	2	614	100	33834	0.17	0.16	0.1	0.08	0.08	0.07	0.03	0.03	0.03	0.02
brandonaaron/jquery-mousewheel	1224120634	1684918897	460798263	464559458	3761195	3903	0	0	12	0	1757	1757	14	182	0.58	0.15	0.1	0.09	0.01	0.01	0.01	0.01	0.01	0.01
BrateloSlava/kernel_apq8064	1442217288	1457541908	15324620	246462804	231138184	0	0	0	0	0	6	6	100	93435	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
bravonova/kenzo	1487495906	1487660453	164547	201184186	201019639	0	0	0	0	0	0	0	100	112477	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
braz/OStrichSlurm	1442184568	1413326817	-28857751	246495524	275353275	0	0	0	0	1	0	569	81	13303	0.48	0.32	0.07	0.05	0.03	0.01	0.0	0.0	0.0	0.0
brchristian/rails	1455062849	1604589016	149526167	233617243	84091076	0	0	0	0	1	0	21207	100	51175	0.1	0.08	0.08	0.07	0.05	0.04	0.03	0.03	0.03	0.02
brd/collectd	1353386667	1470431354	117044687	335293425	218248738	0	0	0	0	1	0	1235	100	6152	0.59	0.12	0.11	0.04	0.01	0.01	0.01	0.0	0.0	0.0
brendan-w/python-OBD	1413327810	1678229186	264901376	275352282	10450906	883	0	0	67	1	322	728	22	84	0.42	0.13	0.12	0.05	0.04	0.04	0.02	0.02	0.01	0.01
brendan-ward/rasterio	1411754119	1591542534	179788415	276925973	97137558	0	0	0	0	1	0	521	42	2009	0.61	0.15	0.05	0.05	0.02	0.02	0.01	0.01	0.01	0.01
brendanwhitfield/python-OBD	1413327810	1678229186	264901376	275352282	10450906	883	0	0	67	1	322	728	22	84	0.42	0.13	0.12	0.05	0.04	0.04	0.02	0.02	0.01	0.01
brettp/Elgg	1309010703	1494424781	185414078	379669389	194255311	2	0	0	0	1	1	686	44	8936	0.36	0.17	0.13	0.12	0.09	0.06	0.02	0.01	0.01	0.01
briadam/queso	1425960518	1519406488	93445970	262719574	169273604	0	0	0	0	1	0	41	13	1943	0.61	0.12	0.09	0.08	0.04	0.03	0.02	0.01	0.0	0.0
brianally/d3-tip	1442186251	1442187749	1498	246493841	246492343	0	0	0	0	1	1	367	15	74	0.65	0.08	0.04	0.04	0.03	0.03	0.03	0.01	0.01	0.01
brianbirke/docker	1440721419	1440717945	-3474	247958673	247962147	0	0	0	0	1	0	18758	100	11474	0.13	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.04	0.04
BrianBland/docker	1415755747	1456447088	40691341	272924345	232233004	1	0	0	0	1	3	18756	100	14138	0.1	0.09	0.08	0.07	0.05	0.05	0.05	0.04	0.03	0.03
briancoutinho0905/2dsampling	1464814999	1468486337	3671338	223865093	220193755	0	0	0	0	0	0	0	68	4930	0.27	0.18	0.15	0.11	0.08	0.07	0.05	0.01	0.01	0.01
brianfoshee/docker	1429218582	1438050607	8832025	259461510	250629485	0	0	0	0	1	0	18758	100	10963	0.14	0.11	0.07	0.07	0.06	0.06	0.04	0.04	0.04	0.04
brianfrankcooper/ycsb	1271710331	1684425190	412714859	416969761	4254902	4544	0	0	331	0	2177	2177	100	997	0.23	0.08	0.06	0.06	0.06	0.05	0.04	0.03	0.03	0.03
BrianHicks/docker	1438019849	1438022379	2530	250660243	250657713	0	0	0	0	1	0	18756	100	10938	0.14	0.11	0.07	0.07	0.06	0.06	0.04	0.04	0.04	0.04
brianhlin/htcondor-ce	1420740697	1686328166	265587469	267939395	2351926	0	0	0	0	1	0	37	25	2044	0.59	0.12	0.09	0.06	0.03	0.02	0.02	0.02	0.01	0.01
brianshumate/homebrew-cask	1447168025	1449756465	2588440	241512067	238923627	0	0	0	0	1	0	10286	100	33538	0.41	0.24	0.07	0.05	0.05	0.02	0.02	0.02	0.01	0.01
bric3/homebrew-cask	1440585556	1679313426	238727870	248094536	9366666	0	0	0	5	1	0	10286	100	98146	0.15	0.15	0.14	0.06	0.05	0.05	0.04	0.04	0.03	0.02
BrickedGrouperCandy/kernel_asus_grouper	1438305597	1438370956	65359	250374495	250309136	1	0	0	0	1	0	20	100	83083	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
